"","country_codes","countries","status","internal_id"
"1899","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","1055"
"1900","GBR","United Kingdom","SUSPENDED","10451"
"1901","GBR","Jersey;United Kingdom","ACTIVE","10683"
"1902","GBR","United Kingdom","SUSPENDED","1076"
"1903","GBR","Guernsey;United Kingdom","SUSPENDED","10390"
"1904","GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","10714"
"1905","GBR","United Kingdom","SUSPENDED","1075"
"1906","GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","1049"
"1907","GBR","Guernsey;United Kingdom","ACTIVE","10482"
"1908","GBR","United Kingdom","SUSPENDED","10475"
"1909","GBR","United Kingdom","ACTIVE","1059"
"1910","GBR","Jersey;United Kingdom","SUSPENDED","10839"
"1911","GBR","United Kingdom","ACTIVE","10517"
"1912","GBR","Guernsey;United Kingdom","SUSPENDED","10584"
"1913","GBR","United Kingdom","SUSPENDED","107"
"1914","GBR","United Kingdom","INACTIVE","1070"
"1915","GBR","United Kingdom","SUSPENDED","10720"
"1916","GBR","United Kingdom","SUSPENDED","1074"
"1917","GBR","Guernsey;United Kingdom","SUSPENDED","10774"
"1918","GBR","Jersey;United Kingdom","SUSPENDED","1054"
"1919","GBR","Jersey;United Kingdom","INACTIVE","1092"
"1920","GBR","Guernsey;United Kingdom","SUSPENDED","10775"
"1921","GBR","United Kingdom","SUSPENDED","11134"
"1922","GBR","United Kingdom","SUSPENDED","10638"
"1923","GBR","Jersey;United Kingdom","INACTIVE","11099"
"1924","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","1121"
"1925","GBR","Guernsey;United Kingdom","SUSPENDED","11427"
"1926","GBR","Jersey;United Kingdom","INACTIVE","1144"
"1927","GBR","United Kingdom","ACTIVE","1087"
"1928","GBR","Jersey;United Kingdom","SUSPENDED","1138"
"1929","GBR","Guernsey;United Kingdom","SUSPENDED","11517"
"1930","GBR","Jersey;United Kingdom","SUSPENDED","1153"
"1931","GBR","Jersey;United Kingdom","ACTIVE","11557"
"1932","GBR","United Kingdom","SUSPENDED","1094"
"1933","GBR","Jersey;United Kingdom","ACTIVE","1101"
"1934","GBR","Guernsey;United Kingdom","ACTIVE","11022"
"1935","GBR","United Kingdom","SUSPENDED","10609"
"1936","GBR","United Kingdom","SUSPENDED","10626"
"1937","GBR","Jersey;United Kingdom","SUSPENDED","10713"
"1938","GBR","United Kingdom","SUSPENDED","1072"
"1939","GBR","Jersey;United Kingdom","SUSPENDED","1079"
"1940","GBR","United Kingdom","SUSPENDED","11607"
"1941","GBR","Jersey;United Kingdom","SUSPENDED","11611"
"1942","GBR","United Kingdom","SUSPENDED","10745"
"1943","GBR","Guernsey;United Kingdom","SUSPENDED","11558"
"1944","GBR","United Kingdom","SUSPENDED","10519"
"1945","GBR","Guernsey;United Kingdom","SUSPENDED","10571"
"1946","GBR","United Kingdom","ACTIVE","11689"
"1947","GBR","Guernsey;United Kingdom","SUSPENDED","11696"
"1948","GBR","Guernsey;United Kingdom","SUSPENDED","11777"
"1949","GBR","United Kingdom","SUSPENDED","11165"
"1950","GBR","United Kingdom","SUSPENDED","1091"
"1951","GBR","Jersey;United Kingdom","SUSPENDED","11406"
"1952","GBR","Guernsey;United Kingdom","ACTIVE","11801"
"1953","GBR","Jersey;United Kingdom","SUSPENDED","1186"
"1954","GBR","Jersey;United Kingdom","SUSPENDED","11583"
"1955","GBR","United Kingdom","ACTIVE","11891"
"1956","GBR","Guernsey;United Kingdom","SUSPENDED","1066"
"1957","GBR","United Kingdom","SUSPENDED","1098"
"1958","GBR","Jersey;United Kingdom","ACTIVE","11104"
"1959","GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","11105"
"1960","GBR","United Kingdom","SUSPENDED","10724"
"1961","GBR","Jersey;United Kingdom","ACTIVE","1164"
"1962","GBR","Jersey;United Kingdom","SUSPENDED","10821"
"1963","GBR","Guernsey;United Kingdom","SUSPENDED","11247"
"1964","GBR","Jersey;United Kingdom","ACTIVE","11358"
"1965","GBR","Jersey;United Kingdom","SUSPENDED","11475"
"1966","GBR","Jersey;United Kingdom","ACTIVE","11599"
"1967","GBR","Guernsey;United Kingdom","ACTIVE","11894"
"1968","GBR","Guernsey;United Kingdom","ACTIVE","12099"
"1969","GBR","Jersey;United Kingdom","DELINQUENT","11133"
"1970","GBR","Jersey;United Kingdom","ACTIVE","11782"
"1971","GBR","Jersey;United Kingdom","SUSPENDED","11825"
"1972","GBR","United Kingdom","INACTIVE","1201"
"1973","GBR","Guernsey;United Kingdom","SUSPENDED","12142"
"1974","GBR","Guernsey;United Kingdom","INACTIVE","1118"
"1975","GBR","Guernsey;United Kingdom","ACTIVE","12217"
"1976","GBR","Jersey;United Kingdom","SUSPENDED","12354"
"1977","GBR","United Kingdom","INACTIVE","1239"
"1978","GBR","Jersey;United Kingdom","SUSPENDED","12169"
"1979","GBR","Guernsey;United Kingdom","ACTIVE","11375"
"1980","GBR","United Kingdom","SUSPENDED","11527"
"1981","GBR","United Kingdom;Argentina","SUSPENDED","11609"
"1982","GBR","United Kingdom","SUSPENDED","1292"
"1983","GBR","Guernsey;United Kingdom","SUSPENDED","12924"
"1984","GBR","Guernsey;United Kingdom","SUSPENDED","11795"
"1985","GBR","Guernsey;United Kingdom","ACTIVE","12160"
"1986","GBR","Jersey;United Kingdom","SUSPENDED","12467"
"1987","GBR","Jersey;United Kingdom","INACTIVE","12098"
"1988","GBR","Jersey;United Kingdom","ACTIVE","12404"
"1989","GBR","Guernsey;United Kingdom","SUSPENDED","1253"
"1990","GBR","United Kingdom","INACTIVE","126"
"1991","GBR","Jersey;United Kingdom","ACTIVE","12394"
"1992","GBR","Jersey;United Kingdom","SUSPENDED","12402"
"1993","GBR","Jersey;United Kingdom","SUSPENDED","12869"
"1994","GBR","United Kingdom","SUSPENDED","128"
"1995","GBR","United Kingdom","ACTIVE","12560"
"1996","GBR","Jersey;United Kingdom","SUSPENDED","1267"
"1997","GBR","Jersey;United Kingdom","SUSPENDED","12931"
"1998","GBR","Guernsey;United Kingdom","SUSPENDED","123"
"1999","GBR","Jersey;United Kingdom","SUSPENDED","12364"
"2000","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","120"
"2001","GBR","Jersey;United Kingdom","SUSPENDED","12431"
"2002","GBR","Jersey;United Kingdom","ACTIVE","1254"
"2003","GBR","Guernsey;United Kingdom","ACTIVE","1212"
"2004","GBR","United Kingdom","SUSPENDED","1215"
"2005","GBR","United Kingdom","SUSPENDED","12188"
"2006","GBR","Guernsey;United Kingdom","SUSPENDED","11349"
"2007","GBR","Guernsey;United Kingdom","UNRECOVERABLE ACCOUNTS","12346"
"2008","GBR","Jersey;United Kingdom","SUSPENDED","1236"
"2009","GBR","Guernsey;United Kingdom","ACTIVE","1221"
"2010","GBR","Guernsey;United Kingdom","SUSPENDED","1337"
"2011","GBR","United Kingdom","SUSPENDED","1282"
"2012","GBR","Guernsey;United Kingdom","ACTIVE","12890"
"2013","GBR","United Kingdom","ACTIVE","13245"
"2014","GBR","Jersey;United Kingdom","ACTIVE","13445"
"2015","GBR","Jersey;United Kingdom","ACTIVE","12909"
"2016","GBR","Guernsey;United Kingdom","ACTIVE","12922"
"2017","GBR","United Kingdom","SUSPENDED","1305"
"2018","GBR","Singapore;United Kingdom","ACTIVE","1311"
"2019","GBR","United Kingdom","SUSPENDED","1145"
"2020","GBR","Jersey;United Kingdom","SUSPENDED","11524"
"2021","GBR","Jersey;United Kingdom","SUSPENDED","13236"
"2022","GBR","Jersey;United Kingdom","INACTIVE","13383"
"2023","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1340"
"2024","GBR","Jersey;United Kingdom","SUSPENDED","11564"
"2025","GBR","Jersey;United Kingdom","SUSPENDED","1157"
"2026","GBR","Guernsey;United Kingdom","SUSPENDED","13520"
"2027","GBR","Guernsey;United Kingdom","ACTIVE","1365"
"2028","GBR","United Kingdom","ACTIVE","1392"
"2029","GBR","Guernsey;United Kingdom","SUSPENDED","12668"
"2030","GBR","Guernsey;United Kingdom","SUSPENDED","12669"
"2031","GBR","Guernsey;United Kingdom","SUSPENDED","13634"
"2032","GBR","United Kingdom","ACTIVE","130"
"2033","GBR","United Kingdom","SUSPENDED","13044"
"2034","GBR","Jersey;United Kingdom","ACTIVE","13885"
"2035","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1391"
"2036","GBR","Jersey;United Kingdom","SUSPENDED","1417"
"2037","GBR","Jersey;United Kingdom","SUSPENDED","145"
"2038","GBR","Guernsey;United Kingdom","SUSPENDED","14127"
"2039","GBR","Guernsey;United Kingdom","SUSPENDED","14227"
"2040","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1426"
"2041","GBR","United Kingdom","SUSPENDED","1362"
"2042","GBR","Guernsey;United Kingdom","SUSPENDED","13628"
"2043","GBR","United Kingdom","SUSPENDED","14453"
"2044","GBR","Jersey;United Kingdom","DELINQUENT","13863"
"2045","GBR","Guernsey;United Kingdom","SUSPENDED","12743"
"2046","GBR","Guernsey;United Kingdom","SUSPENDED","1289"
"2047","GBR","Jersey;United Kingdom","SUSPENDED","11778"
"2048","GBR","United Kingdom","SUSPENDED","14115"
"2049","GBR","Guernsey;United Kingdom","SUSPENDED","1415"
"2050","GBR","Guernsey;United Kingdom","SUSPENDED","12540"
"2051","GBR","Guernsey;United Kingdom","ACTIVE","1303"
"2052","GBR","Jersey;United Kingdom","ACTIVE","1397"
"2053","GBR","United Kingdom","SUSPENDED","14063"
"2054","GBR","Jersey;United Kingdom","SUSPENDED","1429"
"2055","GBR","Guernsey;United Kingdom","ACTIVE","14522"
"2056","GBR","United Kingdom","ACTIVE","14536"
"2057","GBR","Guernsey;United Kingdom","ACTIVE","1204"
"2058","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1433"
"2059","GBR","Guernsey;United Kingdom","SUSPENDED","1462"
"2060","GBR","United Kingdom","INACTIVE","10522"
"2061","GBR","Guernsey;United Kingdom","SUSPENDED","1206"
"2062","GBR","United Kingdom;Luxembourg","ACTIVE","1216"
"2063","GBR","United Kingdom","SUSPENDED","1218"
"2064","GBR","Guernsey;United Kingdom","SUSPENDED","12180"
"2065","GBR","United Kingdom","SUSPENDED","1490"
"2066","GBR","United Kingdom","ACTIVE","1219"
"2067","GBR","United Kingdom","SUSPENDED","12197"
"2068","GBR","Jersey;United Kingdom","ACTIVE","12247"
"2069","GBR","United Kingdom","ACTIVE","14683"
"2070","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1474"
"2071","GBR","United Kingdom","SUSPENDED","1509"
"2072","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","1272"
"2073","GBR","Jersey;United Kingdom","SUSPENDED","1285"
"2074","GBR","Jersey;United Kingdom","ACTIVE","1327"
"2075","GBR","Guernsey;United Kingdom","SUSPENDED","12920"
"2076","GBR","United Kingdom","ACTIVE","15167"
"2077","GBR","Jersey;United Kingdom","ACTIVE","15464"
"2078","GBR","Guernsey;United Kingdom","SUSPENDED","15550"
"2079","GBR","Guernsey;United Kingdom","SUSPENDED","158"
"2080","GBR","United Kingdom","SUSPENDED","12956"
"2081","GBR","Jersey;United Kingdom","SUSPENDED","1578"
"2082","GBR","United Kingdom","SUSPENDED","15705"
"2083","GBR","United Kingdom","ACTIVE","15732"
"2084","GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","1328"
"2085","GBR","United Kingdom","SUSPENDED","13295"
"2086","GBR","Guernsey;United Kingdom","ACTIVE","1275"
"2087","GBR","United Kingdom","SUSPENDED","1276"
"2088","GBR","United Kingdom","INACTIVE","1364"
"2089","GBR","United Kingdom","SUSPENDED","1370"
"2090","GBR","Jersey;United Kingdom","INACTIVE","1586"
"2091","GBR","Jersey;United Kingdom","ACTIVE","16800"
"2092","GBR","Guernsey;United Kingdom","ACTIVE","16890"
"2093","GBR","United Kingdom","SUSPENDED","13542"
"2094","GBR","Guernsey;United Kingdom","SUSPENDED","12929"
"2095","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1599"
"2096","GBR","United Kingdom","SUSPENDED","161"
"2097","GBR","United Kingdom","ACTIVE","17298"
"2098","GBR","Guernsey;United Kingdom","ACTIVE","139"
"2099","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","1408"
"2100","GBR","United Kingdom","SUSPENDED","1672"
"2101","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","1803"
"2102","GBR","Jersey;United Kingdom","ACTIVE","18112"
"2103","GBR","Guernsey;United Kingdom","SUSPENDED","1812"
"2104","GBR","United Kingdom","SUSPENDED","19951"
"2105","GBR","Guernsey;United Kingdom","SUSPENDED","20"
"2106","GBR","Guernsey;United Kingdom","SUSPENDED","2023"
"2107","GBR","Guernsey;United Kingdom","SUSPENDED","2031"
"2108","GBR","United Kingdom","ACTIVE","16947"
"2109","GBR","United Kingdom","SUSPENDED","16878"
"2110","GBR","Jersey;United Kingdom","ACTIVE","17287"
"2111","GBR","Jersey;United Kingdom","ACTIVE","20962"
"2112","GBR","Jersey;United Kingdom","ACTIVE","20938"
"2113","GBR","United Kingdom","SUSPENDED","21069"
"2114","GBR","Jersey;United Kingdom","ACTIVE","2110"
"2115","GBR","Jersey;United Kingdom","SUSPENDED","2117"
"2116","GBR","Guernsey;United Kingdom","SUSPENDED","14096"
"2117","GBR","Guernsey;United Kingdom","UNRECOVERABLE ACCOUNTS","1419"
"2118","GBR","Guernsey;United Kingdom","ACTIVE","17282"
"2119","GBR","United Kingdom","SUSPENDED","1424"
"2120","GBR","United Kingdom","ACTIVE","14384"
"2121","GBR","United Kingdom","ACTIVE","14497"
"2122","GBR","Guernsey;United Kingdom","ACTIVE","14666"
"2123","GBR","Jersey;United Kingdom","ACTIVE","21782"
"2124","GBR","Jersey;United Kingdom","SUSPENDED","1470"
"2125","GBR","United Kingdom","SUSPENDED","22100"
"2126","GBR","Jersey;United Kingdom","SUSPENDED","14435"
"2127","GBR","United States;United Kingdom","SUSPENDED","18519"
"2128","GBR","Jersey;United Kingdom","SUSPENDED","1486"
"2129","GBR","United Kingdom","SUSPENDED","1492"
"2130","GBR","United Kingdom","SUSPENDED","147"
"2131","GBR","Guernsey;United Kingdom","SUSPENDED","1928"
"2132","GBR","United Kingdom","ACTIVE","18608"
"2133","GBR","Jersey;United Kingdom","SUSPENDED","19735"
"2134","GBR","United Kingdom","SUSPENDED","19919"
"2135","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","19"
"2136","GBR","Jersey;United Kingdom","ACTIVE","23330"
"2137","GBR","Guernsey;United Kingdom","ACTIVE","23868"
"2138","GBR","United Kingdom","ACTIVE","241"
"2139","GBR","United Kingdom","SUSPENDED","15166"
"2140","GBR","Jersey;United Kingdom","ACTIVE","20071"
"2141","GBR","Jersey;United Kingdom","SUSPENDED","15356"
"2142","GBR","Jersey;United Kingdom","INACTIVE","1567"
"2143","GBR","United Kingdom","SUSPENDED","1582"
"2144","GBR","Jersey;United Kingdom","ACTIVE","14892"
"2145","GBR","Jersey;United Kingdom","INACTIVE","25301"
"2146","GBR","Guernsey;United Kingdom","SUSPENDED","2098"
"2147","GBR","Jersey;United Kingdom","ACTIVE","21016"
"2148","GBR","Jersey;United Kingdom","SUSPENDED","2546"
"2149","GBR","United Kingdom;United Arab Emirates","SUSPENDED","15736"
"2150","GBR","United Kingdom","ACTIVE","15506"
"2151","GBR","United Kingdom","SUSPENDED","198"
"2152","GBR","United Kingdom","SUSPENDED","2014"
"2153","GBR","Jersey;United Kingdom","SUSPENDED","1607"
"2154","GBR","Jersey;United Kingdom","SUSPENDED","2578"
"2155","GBR","Jersey;United Kingdom","ACTIVE","19975"
"2156","GBR","Jersey;United Kingdom","ACTIVE","21407"
"2157","GBR","United Kingdom","SUSPENDED","1571"
"2158","GBR","Guernsey;United Kingdom","ACTIVE","15754"
"2159","GBR","Jersey;United Kingdom","ACTIVE","20315"
"2160","GBR","Jersey;United Kingdom","ACTIVE","18416"
"2161","GBR","Jersey;United Kingdom","ACTIVE","18979"
"2162","GBR","United Kingdom","SUSPENDED","19083"
"2163","GBR","Jersey;United Kingdom","ACTIVE","20642"
"2164","GBR","Jersey;United Kingdom","ACTIVE","20834"
"2165","GBR","Jersey;United Kingdom","ACTIVE","20798"
"2166","GBR","Guernsey;United Kingdom","ACTIVE","19497"
"2167","GBR","Jersey;United Kingdom","ACTIVE","19545"
"2168","GBR","Jersey;United Kingdom","INACTIVE","2106"
"2169","GBR","Jersey;United Kingdom","ACTIVE","2107"
"2170","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","212"
"2171","GBR","United Kingdom","SUSPENDED","162"
"2172","GBR","United Kingdom","ACTIVE","272"
"2173","GBR","United Kingdom","SUSPENDED","273"
"2174","GBR","United Kingdom","SUSPENDED","17031"
"2175","GBR","Jersey;United Kingdom","INACTIVE","2120"
"2176","GBR","United Kingdom","SUSPENDED","20294"
"2177","GBR","United Kingdom","ACTIVE","21815"
"2178","GBR","United Kingdom","ACTIVE","20545"
"2179","GBR","United Kingdom","ACTIVE LEGAL","2146"
"2180","GBR","Jersey;United Kingdom","SUSPENDED","2273"
"2181","GBR","Jersey;United Kingdom","ACTIVE","277"
"2182","GBR","United Kingdom","ACTIVE","17727"
"2183","GBR","United Kingdom","ACTIVE","2164"
"2184","GBR","United Kingdom","SUSPENDED","17339"
"2185","GBR","United Kingdom","ACTIVE","2304"
"2186","GBR","Jersey;United Kingdom","ACTIVE","2293"
"2187","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","23"
"2188","GBR","United Kingdom","ACTIVE","21788"
"2189","GBR","United Kingdom","SUSPENDED","21453"
"2190","GBR","Guernsey;United Kingdom","ACTIVE","23745"
"2191","GBR","Jersey;United Kingdom","SUSPENDED","21681"
"2192","GBR","United Kingdom","SUSPENDED","240"
"2193","GBR","United Kingdom","ACTIVE","1930"
"2194","GBR","Guernsey;United Kingdom","SUSPENDED","1878"
"2195","GBR","United Kingdom","SUSPENDED","25036"
"2196","GBR","United Kingdom","ACTIVE","25350"
"2197","GBR","Saint Kitts and Nevis;United Kingdom","ACTIVE","18792"
"2198","GBR","Guernsey;United Kingdom","ACTIVE","19004"
"2199","GBR","United Kingdom","SUSPENDED","22482"
"2200","GBR","United Kingdom","ACTIVE","28781"
"2201","GBR","United Kingdom","ACTIVE","22346"
"2202","GBR","Jersey;United Kingdom","ACTIVE","26"
"2203","GBR","United Kingdom","SUSPENDED","26016"
"2204","GBR","United Kingdom","INACTIVE","261"
"2205","GBR","Guernsey;United Kingdom","SUSPENDED","10861"
"2206","GBR","Jersey;United Kingdom","ACTIVE","1089"
"2207","GBR","United Kingdom","ACTIVE","19992"
"2208","GBR","Guernsey;United Kingdom","ACTIVE","26287"
"2209","GBR","United Kingdom","ACTIVE","20749"
"2210","GBR","United Kingdom","ACTIVE","23731"
"2211","GBR","United Kingdom","SUSPENDED","2133"
"2212","GBR","Switzerland;United Kingdom","ACTIVE","29360"
"2213","GBR","United Kingdom","SUSPENDED","29365"
"2214","GBR","Guernsey;United Kingdom","ACTIVE","20786"
"2215","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","263"
"2216","GBR","Guernsey;United Kingdom","ACTIVE","26518"
"2217","GBR","United Kingdom","ACTIVE","26596"
"2218","GBR","Jersey;United Kingdom","SUSPENDED","2111"
"2219","GBR","Jersey;United Kingdom","ACTIVE","2114"
"2220","GBR","United Kingdom","SUSPENDED","24728"
"2221","GBR","Mauritius;United Kingdom","SUSPENDED","2115"
"2222","GBR","United Kingdom","SUSPENDED","21521"
"2223","GBR","United Kingdom","ACTIVE","21606"
"2224","GBR","Jersey;United Kingdom","SUSPENDED","23876"
"2225","GBR","Jersey;United Kingdom","ACTIVE","23806"
"2226","GBR","Guernsey;United Kingdom","UNRECOVERABLE ACCOUNTS","2274"
"2227","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","22"
"2228","GBR","United Kingdom","SUSPENDED","2203"
"2229","GBR","Jersey;United Kingdom","ACTIVE","30003"
"2230","GBR","United Kingdom","SUSPENDED","3015"
"2231","GBR","Guernsey;United Kingdom","SUSPENDED","26014"
"2232","GBR","United Kingdom","ACTIVE","26115"
"2233","GBR","United Kingdom","SUSPENDED","271"
"2234","GBR","Jersey;United Kingdom","ACTIVE","24417"
"2235","GBR","Jersey;United Kingdom","SUSPENDED","2459"
"2236","GBR","United Kingdom","ACTIVE","25042"
"2237","GBR","United Kingdom","ACTIVE","24292"
"2238","GBR","Guernsey;United Kingdom","SUSPENDED","23069"
"2239","GBR","Guernsey;United Kingdom","SUSPENDED","24433"
"2240","GBR","United Kingdom","ACTIVE","24503"
"2241","GBR","United Kingdom","ACTIVE","25300"
"2242","GBR","Jersey;United Kingdom","SUSPENDED","25614"
"2243","GBR","Guernsey;United Kingdom","ACTIVE","27118"
"2244","GBR","Guernsey;United Kingdom","ACTIVE","2518"
"2245","GBR","United Kingdom","SUSPENDED","262"
"2246","GBR","United Kingdom","ACTIVE","31567"
"2247","GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","25169"
"2248","GBR","Jersey;United Kingdom","SUSPENDED","2486"
"2249","GBR","Guernsey;United Kingdom","SUSPENDED","2513"
"2250","GBR","Jersey;United Kingdom","SUSPENDED","2553"
"2251","GBR","United Kingdom","SUSPENDED","286"
"2252","GBR","United Kingdom","SUSPENDED","256"
"2253","GBR","United Kingdom","SUSPENDED","266"
"2254","GBR","Guernsey;United Kingdom","SUSPENDED","2522"
"2255","GBR","Jersey;United Kingdom","PROSPECT","27622"
"2256","GBR","United Kingdom","ACTIVE","27623"
"2257","GBR","United Kingdom","ACTIVE","31656"
"2258","GBR","Guernsey;United Kingdom","ACTIVE","26668"
"2259","GBR","Guernsey;United Kingdom","ACTIVE","268"
"2260","GBR","Jersey;United Kingdom","SUSPENDED","3219"
"2261","GBR","United Kingdom","ACTIVE","27867"
"2262","GBR","United Kingdom","ACTIVE","26338"
"2263","GBR","United Kingdom","ACTIVE","32207"
"2264","GBR","Guernsey;United Kingdom","SUSPENDED","3223"
"2265","GBR","United Kingdom","SUSPENDED","3239"
"2266","GBR","Jersey;United Kingdom","SUSPENDED","2557"
"2267","GBR","United Kingdom","ACTIVE","32560"
"2268","GBR","United Kingdom","ACTIVE","32566"
"2269","GBR","United Kingdom","ACTIVE","32571"
"2270","GBR","United Kingdom","ACTIVE","32581"
"2271","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","2708"
"2272","GBR","United Kingdom","ACTIVE","32517"
"2273","GBR","United Kingdom","ACTIVE","32518"
"2274","GBR","United Kingdom","ACTIVE","32541"
"2275","GBR","United Kingdom","ACTIVE","32544"
"2276","GBR","United Kingdom","ACTIVE","32550"
"2277","GBR","United Kingdom","ACTIVE","32553"
"2278","GBR","United Kingdom","ACTIVE","32556"
"2279","GBR","United Kingdom","ACTIVE","32557"
"2280","GBR","United Kingdom","ACTIVE","32583"
"2281","GBR","United Kingdom","ACTIVE","32590"
"2282","GBR","United Kingdom","ACTIVE","32596"
"2283","GBR","Guernsey;United Kingdom","SUSPENDED","29"
"2284","GBR","United Kingdom","SUSPENDED","290"
"2285","GBR","United Kingdom","SUSPENDED","28394"
"2286","GBR","United Kingdom","ACTIVE","29040"
"2287","GBR","United Kingdom","ACTIVE","32605"
"2288","GBR","United Kingdom","ACTIVE","32606"
"2289","GBR","United Kingdom","ACTIVE","32618"
"2290","GBR","United Kingdom","ACTIVE","32619"
"2291","GBR","United Kingdom","ACTIVE","32625"
"2292","GBR","United Kingdom","ACTIVE","32627"
"2293","GBR","United Kingdom","ACTIVE","32633"
"2294","GBR","United Kingdom","ACTIVE","32642"
"2295","GBR","United Kingdom","ACTIVE","32644"
"2296","GBR","United Kingdom","ACTIVE","32645"
"2297","GBR","United Kingdom","ACTIVE","32648"
"2298","GBR","Jersey;United Kingdom","SUSPENDED","28841"
"2299","GBR","United Kingdom","ACTIVE","32650"
"2300","GBR","United Kingdom","ACTIVE","32652"
"2301","GBR","United Kingdom","ACTIVE","32653"
"2302","GBR","United Kingdom","ACTIVE","32678"
"2303","GBR","United Kingdom","ACTIVE","32688"
"2304","GBR","United Kingdom","ACTIVE","32695"
"2305","GBR","United Kingdom","ACTIVE","32707"
"2306","GBR","United Kingdom","ACTIVE","32714"
"2307","GBR","United Kingdom","ACTIVE","32729"
"2308","GBR","United Kingdom","ACTIVE","32738"
"2309","GBR","United Kingdom","ACTIVE","32739"
"2310","GBR","Guernsey;United Kingdom","SUSPENDED","29700"
"2311","GBR","United Kingdom","SUSPENDED","29805"
"2312","GBR","United Kingdom","ACTIVE","26068"
"2313","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","3026"
"2314","GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","3036"
"2315","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","3051"
"2316","GBR","Panama;United Kingdom","ACTIVE","30729"
"2317","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","3081"
"2318","GBR","United Kingdom","ACTIVE","30851"
"2319","GBR","Jersey;United Kingdom","ACTIVE","26989"
"2320","GBR","Jersey;United Kingdom","ACTIVE","3017"
"2321","GBR","United Kingdom","SUSPENDED","30250"
"2322","GBR","Guernsey;United Kingdom","ACTIVE","30935"
"2323","GBR","United Kingdom","SUSPENDED","31027"
"2324","GBR","Jersey;United Kingdom","SUSPENDED","3106"
"2325","GBR","United Kingdom","ACTIVE","31294"
"2326","GBR","United Kingdom","SUSPENDED","10998"
"2327","GBR","Guernsey;United Kingdom","SUSPENDED","10999"
"2328","GBR","United Kingdom","SUSPENDED","1100"
"2329","GBR","United Kingdom","SUSPENDED","1110"
"2330","GBR","Jersey;United Kingdom","SUSPENDED","1131"
"2331","GBR","United Kingdom","ACTIVE","32744"
"2332","GBR","United Kingdom","ACTIVE","32746"
"2333","GBR","United Kingdom","ACTIVE","32753"
"2334","GBR","United Kingdom","ACTIVE","32763"
"2335","GBR","United Kingdom","ACTIVE","32773"
"2336","GBR","United Kingdom","ACTIVE","32783"
"2337","GBR","United Kingdom","ACTIVE","32784"
"2338","GBR","United Kingdom","ACTIVE","32807"
"2339","GBR","United Kingdom","ACTIVE","32819"
"2340","GBR","United Kingdom","ACTIVE","32823"
"2341","GBR","United Kingdom","ACTIVE","32827"
"2342","GBR","Guernsey;United Kingdom","SUSPENDED","3058"
"2343","GBR","Jersey;United Kingdom","SUSPENDED","3064"
"2344","GBR","United Kingdom","SUSPENDED","3072"
"2345","GBR","United Kingdom","ACTIVE","32828"
"2346","GBR","United Kingdom","ACTIVE","32832"
"2347","GBR","Jersey;United Kingdom","SUSPENDED","3285"
"2348","GBR","United Kingdom","ACTIVE","32866"
"2349","GBR","United Kingdom","ACTIVE","32883"
"2350","GBR","United Kingdom","ACTIVE","32886"
"2351","GBR","United Kingdom","ACTIVE","32927"
"2352","GBR","United Kingdom","ACTIVE","32929"
"2353","GBR","United Kingdom","ACTIVE","32940"
"2354","GBR","United Kingdom","ACTIVE","32941"
"2355","GBR","United Kingdom","ACTIVE","32948"
"2356","GBR","United Kingdom","ACTIVE","32952"
"2357","GBR","United Kingdom","ACTIVE","32954"
"2358","GBR","United Kingdom","ACTIVE","32964"
"2359","GBR","United Kingdom","ACTIVE","32991"
"2360","GBR","United Kingdom","ACTIVE","32997"
"2361","GBR","United Kingdom","ACTIVE","33007"
"2362","GBR","United Kingdom","ACTIVE","33027"
"2363","GBR","United Kingdom","ACTIVE","33029"
"2364","GBR","United Kingdom","ACTIVE","33041"
"2365","GBR","United Kingdom","ACTIVE","33042"
