Milone, T 		9	5	128.2	3.92	64	56	17	1.27	.643	0.98	.307	.424	.731	6.37	2.52	8.95	2.53	16.06
Morton, C 		9	9	129.0	4.81	77	69	13	1.38	.500	2.34	.340	.429	.769	6.70	2.86	9.56	2.34	15.47
Niese, J 		9	10	176.2	4.13	93	81	20	1.40	.474	1.67	.340	.424	.764	5.76	2.80	9.78	2.05	15.29
Odorizzi, J 		9	9	169.1	3.35	65	63	18	1.15	.500	0.83	.284	.396	.680	7.97	2.44	7.92	3.26	16.27
Porcello, R 		9	15	172.0	4.92	103	94	25	1.36	.375	1.21	.332	.455	.787	7.80	1.99	10.26	3.92	15.95
Quintana, J 		9	10	206.1	3.36	81	77	16	1.27	.474	1.20	.315	.408	.722	7.72	1.92	9.51	4.02	16.35
Rodon, C 		9	6	139.1	3.75	63	58	11	1.44	.600	1.16	.348	.377	.725	8.98	4.59	8.40	1.96	17.52
Santiago, H 		9	9	180.2	3.59	80	72	29	1.26	.500	0.47	.307	.416	.723	8.07	3.54	7.77	2.28	17.50
Syndergaard, N 		9	7	150.0	3.24	60	54	19	1.05	.563	1.11	.268	.378	.645	9.96	1.86	7.56	5.35	15.87
Vogelsong, R 		9	11	135.0	4.67	76	70	17	1.47	.450	1.05	.338	.443	.781	7.20	3.87	9.33	1.86	17.11
Bettis, C 		8	6	115.0	4.23	56	54	11	1.41	.571	1.57	.333	.438	.771	7.67	3.29	9.39	2.33	16.37
Colome, A 		8	5	109.2	3.94	50	48	9	1.30	.615	0.78	.323	.375	.698	7.22	2.54	9.19	2.84	15.51
Davis, W 		8	1	67.1	0.94	8	7	3	0.79	.889	0.79	.211	.240	.451	10.43	2.67	4.41	3.90	15.59
Delgado, R 		8	4	72.0	3.25	28	26	7	1.33	.667	0.83	.318	.361	.679	9.13	4.13	7.88	2.21	17.79
Guthrie, J 		8	8	148.1	5.95	101	98	29	1.55	.500	0.67	.363	.515	.878	5.10	2.67	11.29	1.91	16.69
Hendricks, K 		8	7	180.0	3.95	82	79	17	1.16	.533	1.49	.296	.380	.677	8.35	2.15	8.30	3.88	15.52
Hoover, J 		8	2	64.1	2.94	24	21	7	1.17	.800	0.90	.297	.366	.663	7.27	4.34	6.16	1.68	17.39
Hudson, T 		8	9	123.2	4.44	62	61	13	1.38	.471	1.92	.340	.405	.746	4.66	2.69	9.75	1.73	14.99
Locke, J 		8	11	168.1	4.49	95	84	15	1.42	.421	1.51	.337	.398	.735	6.90	3.21	9.57	2.15	16.51
May, T 		8	9	114.2	4.00	53	51	11	1.33	.471	0.77	.321	.431	.752	8.63	2.04	9.97	4.23	16.26
Motte, J 		8	1	48.1	3.91	21	21	4	1.22	.889	0.52	.300	.388	.689	6.33	2.05	8.94	3.09	16.57
Peavy, J 		8	6	110.2	3.58	45	44	12	1.12	.571	0.78	.284	.400	.684	6.34	2.03	8.05	3.12	15.73
Wilson, C 		8	8	132.0	3.89	59	57	13	1.24	.500	0.95	.316	.367	.682	7.50	3.14	8.05	2.39	16.04
Wisler, M 		8	8	109.0	4.71	59	57	16	1.46	.500	0.76	.344	.475	.819	5.94	3.30	9.83	1.80	16.26
Anderson, C 		7	3	91.1	3.05	32	31	9	1.11	.700	1.15	.282	.365	.647	4.34	2.36	7.59	1.83	14.17
Blanton, J 		7	2	76.0	2.84	26	24	7	1.12	.778	1.48	.279	.389	.668	9.36	1.89	8.17	4.94	15.16
Buchholz, C 		7	7	113.1	3.26	48	41	6	1.21	.500	1.29	.303	.361	.664	8.50	1.83	9.05	4.65	15.14
Chavez, J 		7	15	157.0	4.18	78	73	18	1.35	.318	0.99	.320	.410	.730	7.80	2.75	9.40	2.83	16.38
Danks, J 		7	15	177.2	4.71	104	93	24	1.41	.318	0.78	.334	.466	.800	6.28	2.84	9.88	2.21	16.42
Duffy, D 		7	8	136.2	4.08	64	62	15	1.39	.467	0.82	.340	.405	.746	6.72	3.49	9.02	1.92	17.27
Fiers, M 		7	10	180.1	3.69	83	74	24	1.25	.412	0.76	.306	.407	.713	8.98	3.19	8.09	2.81	16.87
Gregerson, L 		7	3	61.0	3.10	24	21	5	0.95	.700	2.16	.253	.320	.573	8.70	1.48	7.08	5.90	14.21
Karns, N 		7	5	147.0	3.67	62	60	19	1.28	.583	0.87	.312	.387	.699	8.88	3.43	8.08	2.59	16.61
Kazmir, S 		7	11	183.0	3.10	77	63	20	1.21	.389	0.97	.303	.374	.678	7.62	2.90	7.97	2.63	16.07
Kela, K 		7	5	60.1	2.39	18	16	4	1.16	.583	1.33	.289	.326	.615	10.14	2.69	7.76	3.78	17.09
Kendrick, K 		7	13	142.1	6.32	102	100	33	1.52	.350	0.95	.359	.565	.924	5.06	2.85	10.88	1.78	15.61
Lincecum, T 		7	4	76.1	4.13	37	35	7	1.48	.636	0.96	.345	.391	.736	7.07	4.48	8.84	1.58	17.33
Martinez, N 		7	7	125.0	3.96	66	55	16	1.45	.500	1.05	.348	.450	.799	5.54	3.31	9.72	1.67	16.95
Maurer, B 		7	4	51.0	3.00	19	17	3	1.06	.636	1.04	.268	.299	.568	6.88	2.65	6.88	2.60	15.49
Perez, W 		7	6	116.2	4.78	66	62	13	1.55	.538	1.37	.372	.437	.809	5.63	3.93	10.03	1.43	16.03
Rodney, F 		7	5	62.2	4.74	36	33	9	1.40	.583	1.73	.348	.429	.776	8.33	4.16	8.47	2.00	17.55
Sanchez, A 		7	6	92.1	3.22	35	33	9	1.28	.538	2.19	.320	.345	.666	5.95	4.29	7.21	1.39	15.69
Santana, E 		7	5	108.0	4.00	50	48	12	1.30	.583	0.97	.318	.411	.729	6.83	3.00	8.67	2.28	15.54
Shoemaker, M 		7	10	135.1	4.46	70	67	24	1.26	.412	0.78	.308	.450	.758	7.71	2.33	8.98	3.31	15.44
Siegrist, K 		7	1	74.2	2.17	20	18	4	1.17	.875	0.59	.291	.313	.605	10.85	4.10	6.39	2.65	17.17
Smith, W 		7	2	63.1	2.70	23	19	5	1.20	.778	0.96	.293	.356	.649	12.93	3.41	7.39	3.79	16.85
Tomlin, J 		7	2	65.2	3.02	22	22	13	0.84	.778	0.80	.227	.415	.642	7.81	1.10	6.44	7.13	14.45
Warren, A 		7	7	131.1	3.29	51	48	10	1.16	.500	1.11	.301	.347	.648	7.13	2.67	7.81	2.67	16.44
Weaver, J 		7	12	159.0	4.64	84	82	24	1.23	.368	0.63	.313	.454	.767	5.09	1.87	9.23	2.73	15.40
Anderson, C 		6	6	152.2	4.30	75	73	18	1.30	.500	1.01	.322	.432	.754	6.54	2.36	9.31	2.78	16.13
Benoit, J 		6	5	65.1	2.34	17	17	7	0.90	.545	1.13	.242	.305	.547	8.68	3.17	4.96	2.74	15.89
Betances, D 		6	4	84.0	1.50	17	14	6	1.01	.600	1.22	.266	.244	.510	14.04	4.29	4.82	3.28	16.31
Bolsinger, M 		6	6	109.1	3.62	49	44	11	1.36	.500	1.56	.324	.381	.705	8.07	3.70	8.56	2.18	16.27
Cashner, A 		6	16	184.2	4.34	111	89	19	1.44	.273	1.22	.342	.430	.772	8.04	3.22	9.75	2.50	16.84
Corbin, P 		6	5	85.0	3.60	34	34	9	1.27	.545	1.49	.310	.433	.743	8.26	1.80	9.64	4.59	14.75
Fernandez, J 		6	1	64.2	2.92	21	21	4	1.16	.857	0.70	.291	.347	.638	10.99	1.95	8.49	5.64	15.34
Garza, M 		6	14	148.2	5.63	102	93	23	1.57	.300	1.15	.357	.475	.832	6.30	3.45	10.65	1.82	16.10
Giles, K 		6	3	70.0	1.80	23	14	2	1.20	.667	0.85	.286	.283	.569	11.19	3.21	7.59	3.48	16.93
Graveman, K 		6	9	115.2	4.05	57	52	15	1.42	.400	1.44	.337	.423	.761	5.99	2.96	9.80	2.03	16.41
Hahn, J 		6	6	96.2	3.35	46	36	5	1.17	.500	1.87	.299	.324	.623	5.96	2.33	8.19	2.56	15.84
Harang, A 		6	15	172.1	4.86	100	93	26	1.39	.286	0.69	.332	.470	.802	5.64	2.66	9.87	2.12	16.50
Heaney, A 		6	4	105.2	3.49	41	41	9	1.20	.600	0.68	.304	.375	.679	6.64	2.38	8.43	2.79	15.57
Howell, J 		6	1	44.0	1.43	9	7	3	1.39	.857	1.84	.332	.341	.673	7.98	2.86	9.61	2.79	17.18
McCullers, L 		6	7	125.2	3.22	49	45	10	1.19	.462	1.25	.296	.362	.659	9.24	3.08	7.59	3.00	16.78
Medlen, K 		6	2	58.1	4.01	30	26	6	1.27	.750	1.19	.313	.392	.705	6.17	2.78	8.64	2.22	15.89
Miller, S 		6	17	205.1	3.02	82	69	13	1.25	.261	1.18	.308	.355	.663	7.50	3.20	8.02	2.34	15.81
Nola, A 		6	2	77.2	3.59	31	31	11	1.20	.750	1.18	.300	.403	.703	7.88	2.20	8.58	3.58	14.38
Nova, I 		6	11	94.0	5.07	54	53	13	1.40	.353	1.34	.339	.454	.793	6.03	3.16	9.48	1.91	16.27
O'Day, D 		6	2	65.1	1.52	13	11	5	0.93	.750	0.60	.257	.283	.540	11.30	1.93	6.47	5.86	16.26
Pelfrey, M 		6	11	164.2	4.26	86	78	11	1.48	.353	1.38	.359	.413	.772	4.70	2.46	10.82	1.91	16.17
Robertson, D 		6	5	63.1	3.41	27	24	7	0.93	.545	0.75	.241	.332	.573	12.22	1.85	6.54	6.62	15.49
Rodriguez, W 		6	4	86.1	4.90	48	47	10	1.56	.600	0.98	.353	.441	.794	7.51	3.75	10.32	2.00	18.46
Rondon, H 		6	4	70.0	1.67	19	13	4	1.00	.600	1.36	.263	.305	.568	8.87	1.93	7.07	4.60	15.41
Rusin, C 		6	10	131.2	5.33	88	78	19	1.60	.375	1.83	.361	.505	.867	5.88	2.80	11.62	2.10	16.32
Sabathia, C 		6	10	167.1	4.73	92	88	28	1.42	.375	1.13	.338	.458	.797	7.37	2.69	10.11	2.74	16.15
Shreve, C 		6	2	58.1	3.09	21	20	10	1.41	.750	1.12	.333	.405	.738	9.87	5.09	7.56	1.94	19.03
Tolleson, S 		6	4	72.1	2.99	25	24	9	1.15	.600	0.96	.287	.388	.675	9.46	2.12	8.21	4.47	16.16
Blazek, M 		5	3	55.2	2.43	17	15	3	1.04	.625	1.11	.267	.290	.557	7.60	2.91	6.47	2.61	15.50
Brach, B 		5	3	79.1	2.72	25	24	7	1.20	.625	1.00	.296	.331	.627	10.10	4.31	6.47	2.34	16.47
Caminero, A 		5	1	74.2	3.62	31	30	7	1.23	.833	1.53	.309	.352	.661	8.80	3.50	7.59	2.52	14.95
Cecil, B 		5	5	54.1	2.48	17	15	4	0.96	.500	1.37	.254	.308	.562	11.60	2.15	6.46	5.38	15.15
Chafin, A 		5	1	75.0	2.76	23	23	3	1.15	.833	1.93	.287	.300	.587	6.96	3.60	6.72	1.93	15.68
Clippard, T 		5	4	71.0	2.92	25	23	8	1.13	.556	0.34	.280	.319	.599	8.11	3.93	6.21	2.06	17.45
Despaigne, O 		5	9	125.2	5.80	82	81	17	1.38	.357	1.66	.340	.463	.802	4.94	2.29	10.17	2.16	16.62
Duffey, T 		5	1	58.0	3.10	20	20	4	1.31	.833	1.35	.318	.384	.702	8.22	3.10	8.69	2.65	15.66
Dyson, S 		5	4	75.1	2.63	26	22	4	1.14	.556	3.23	.295	.308	.603	8.48	2.51	7.77	3.38	14.68
Elias, R 		5	8	115.1	4.14	57	53	15	1.30	.385	1.02	.325	.405	.730	7.57	3.43	8.27	2.20	15.97
Feldman, S 		5	5	108.1	3.90	49	47	13	1.31	.500	1.32	.316	.423	.739	5.07	2.24	9.55	2.26	16.35
Finnegan, B 		5	2	48.0	3.56	19	19	8	1.21	.714	2.10	.304	.409	.713	8.44	3.94	6.94	2.14	15.65
Fister, D 		5	7	103.0	4.19	56	48	14	1.40	.417	1.02	.339	.457	.796	5.50	2.10	10.49	2.63	16.06
Frias, C 		5	5	77.2	4.06	38	35	7	1.47	.500	1.98	.356	.405	.761	4.98	3.01	10.20	1.65	15.21
Godley, Z 		5	1	36.2	3.19	13	13	4	1.25	.833	1.09	.329	.359	.688	8.35	4.17	7.12	2.00	15.65
Hale, D 		5	5	78.1	6.09	56	53	14	1.47	.500	1.40	.341	.520	.861	7.01	2.30	10.91	3.05	16.60
Hardy, B 		5	3	61.1	3.08	23	21	2	1.35	.625	0.80	.321	.383	.704	8.07	3.23	8.95	2.50	15.78
Harris, W 		5	5	71.0	1.90	18	15	8	0.90	.500	1.38	.237	.288	.525	8.62	2.79	5.32	3.09	15.87
Hendriks, L 		5	0	64.2	2.92	23	21	3	1.08	1.000	1.03	.276	.329	.605	9.88	1.53	8.21	6.45	15.99
Jeffress, J 		5	0	68.0	2.65	22	20	5	1.26	1.000	2.23	.316	.350	.666	8.87	2.91	8.47	3.05	15.68
Lohse, K 		5	13	152.1	5.85	99	99	29	1.46	.278	0.98	.345	.502	.847	6.38	2.54	10.63	2.51	16.70
Morgan, A 		5	7	84.1	4.48	45	42	14	1.25	.417	0.54	.311	.465	.775	5.23	1.81	9.39	2.88	14.77
Morris, B 		5	4	63.0	3.14	26	22	3	1.48	.556	2.27	.352	.369	.721	6.71	3.71	9.57	1.81	15.97
Nicolino, J 		5	4	74.0	4.01	33	33	8	1.24	.556	1.01	.321	.437	.758	2.80	2.43	8.76	1.15	14.15
Nolasco, R 		5	2	37.1	6.75	31	28	3	1.71	.714	1.03	.376	.481	.856	8.44	3.38	12.05	2.50	17.81
Peralta, W 		5	10	108.2	4.80	61	58	14	1.54	.333	1.66	.361	.484	.844	4.97	3.06	10.77	1.62	16.14
Pomeranz, D 		5	6	86.0	3.66	44	35	8	1.19	.455	0.93	.297	.354	.651	8.58	3.24	7.43	2.65	16.77
Ray, R 		5	12	127.2	3.52	56	50	9	1.33	.294	0.98	.331	.400	.731	8.39	3.45	8.53	2.43	17.68
Ross, J 		5	5	76.2	3.64	33	31	7	1.11	.500	1.29	.280	.348	.628	8.10	2.47	7.51	3.29	15.04
Salas, F 		5	2	63.2	4.24	34	30	8	1.15	.714	0.78	.288	.429	.716	10.46	1.70	8.62	6.17	16.26
Severino, L 		5	3	62.1	2.89	21	20	9	1.20	.625	1.60	.302	.403	.705	8.09	3.18	7.65	2.55	16.44
Smith, J 		5	5	65.1	3.58	26	26	4	1.27	.500	1.53	.316	.368	.684	7.85	2.62	8.82	3.00	15.24
Smyly, D 		5	2	66.2	3.11	24	23	11	1.17	.714	0.72	.288	.413	.701	10.40	2.70	7.83	3.85	17.04
Torres, C 		5	6	57.2	4.68	32	30	5	1.37	.455	1.52	.326	.416	.743	7.49	2.81	9.52	2.67	15.97
Vargas, J 		5	2	43.0	3.98	20	19	5	1.35	.714	0.73	.322	.418	.740	5.65	2.51	9.63	2.25	15.98
Verlander, J 		5	8	133.1	3.38	56	50	13	1.09	.385	0.57	.277	.357	.634	7.63	2.16	7.63	3.53	16.13
Wilson, J 		5	0	61.0	3.10	21	21	3	1.13	1.000	1.06	.293	.309	.602	9.74	2.95	7.23	3.30	17.18
Wood, T 		5	4	100.2	3.84	48	43	11	1.24	.556	0.73	.301	.362	.663	10.55	3.49	7.69	3.03	17.07
Wright, S 		5	4	72.2	4.09	38	33	12	1.29	.556	0.90	.307	.414	.722	6.44	3.34	8.30	1.93	16.21
Alburquerque, A 		4	1	62.0	4.21	29	29	4	1.55	.800	1.04	.359	.372	.731	8.42	4.79	9.15	1.76	17.37
Alvarez, J 		4	3	67.0	3.49	29	26	5	1.21	.571	1.46	.304	.339	.642	7.93	3.09	7.79	2.57	15.15
Axford, J 		4	5	55.2	4.20	27	26	4	1.58	.444	1.33	.352	.352	.704	10.02	5.17	9.05	1.94	19.22
Baez, P 		4	2	51.0	3.35	22	19	4	1.14	.667	0.78	.288	.405	.693	10.59	1.94	8.29	5.45	16.29
Bastardo, A 		4	1	57.1	2.98	19	19	4	1.13	.800	0.47	.287	.284	.571	10.05	4.08	6.12	2.46	18.44
Boxberger, B 		4	10	63.0	3.71	29	26	9	1.37	.286	0.70	.327	.376	.703	10.57	4.57	7.71	2.31	18.10
Britton, Z 		4	1	65.2	1.92	16	14	3	0.99	.800	7.31	.261	.286	.547	10.83	1.92	6.99	5.64	13.77
Broxton, J 		4	5	60.1	4.62	32	31	7	1.38	.444	1.78	.329	.437	.766	9.40	3.28	9.10	2.86	16.52
Casilla, S 		4	2	58.0	2.79	19	18	6	1.28	.667	1.47	.314	.366	.680	9.62	3.57	7.91	2.70	15.64
Cedeno, X 		4	1	46.0	2.35	13	12	4	1.17	.800	1.53	.296	.318	.614	9.20	2.74	7.83	3.36	16.13
Chapman, A 		4	4	66.1	1.63	13	12	3	1.15	.500	0.59	.291	.235	.527	15.74	4.48	5.83	3.52	17.62
Collmenter, J 		4	6	121.0	3.79	53	51	18	1.26	.400	0.71	.310	.476	.786	4.69	1.79	9.60	2.63	15.91
Conley, A 		4	1	67.0	3.76	28	28	7	1.28	.800	0.77	.318	.405	.723	7.93	2.82	8.73	2.81	16.45
Duensing, B 		4	1	48.2	4.25	24	23	5	1.38	.800	1.33	.343	.398	.741	4.44	3.88	8.51	1.14	16.01
Fields, J 		4	1	50.2	3.55	20	20	2	1.14	.800	0.57	.285	.317	.602	11.90	3.38	6.93	3.53	16.97
Fien, C 		4	6	63.1	3.55	26	25	6	1.09	.400	0.69	.271	.377	.648	5.83	1.14	8.67	5.13	15.55
