Liriano, F 		7	10	162.1	3.38	68	61	13	1.30	.412	1.89	.314	.331	.645	9.70	4.49	7.21	2.16	16.72
Locke, J 		7	6	131.1	3.91	63	57	16	1.27	.538	1.50	.315	.406	.722	6.10	2.74	8.70	2.23	14.94
Lyles, J 		7	4	126.2	4.33	64	61	12	1.37	.636	1.57	.334	.416	.750	6.39	3.27	9.02	1.96	16.58
Machi, J 		7	1	66.1	2.58	19	19	5	0.95	.875	1.63	.262	.339	.602	6.92	2.44	6.11	2.83	13.97
Masterson, J 		7	9	128.2	5.88	90	84	12	1.63	.438	2.39	.385	.441	.826	8.11	4.83	9.86	1.68	17.48
Neshek, P 		7	2	67.1	1.87	14	14	4	0.79	.778	0.59	.217	.263	.480	9.09	1.20	5.88	7.56	14.63
Peavy, J 		7	13	202.2	3.73	91	84	23	1.28	.350	0.81	.318	.424	.742	7.02	2.80	8.70	2.51	15.91
Ramos, A 		7	0	64.0	2.11	16	15	1	1.23	1.000	0.85	.307	.236	.543	10.27	6.05	5.06	1.70	17.14
Samardzija, J 		7	13	219.2	2.99	86	73	20	1.07	.350	1.37	.279	.367	.646	8.28	1.76	7.83	4.70	15.20
Smith, J 		7	2	74.2	1.81	16	15	4	0.80	.778	1.80	.234	.257	.491	8.20	1.81	5.42	4.53	14.80
Allen, C 		6	4	69.2	2.07	21	16	7	1.06	.600	0.71	.271	.331	.601	11.76	3.36	6.20	3.50	16.35
Atchison, S 		6	0	72.0	2.75	24	22	4	1.03	1.000	2.08	.265	.341	.606	6.13	1.75	7.50	3.50	14.40
Beckett, J 		6	6	115.2	2.88	41	37	17	1.17	.500	1.03	.297	.408	.705	8.33	3.03	7.47	2.74	16.50
Buchanan, D 		6	8	117.2	3.75	55	49	12	1.29	.429	1.41	.322	.399	.721	5.43	2.45	9.18	2.22	15.44
Carpenter, D 		6	4	61.0	3.54	27	24	5	1.26	.600	0.75	.310	.353	.663	9.89	2.36	9.00	4.19	16.38
Crow, A 		6	1	59.0	4.12	32	27	10	1.29	.857	0.89	.314	.429	.743	5.19	3.66	7.93	1.42	15.83
Eovaldi, N 		6	14	199.2	4.37	107	97	14	1.33	.300	1.04	.323	.409	.732	6.40	1.94	10.05	3.30	16.02
Fiers, M 		6	5	71.2	2.13	19	17	7	0.88	.545	0.59	.232	.299	.531	9.54	2.13	5.78	4.47	15.66
Jackson, E 		6	15	140.2	6.33	105	99	18	1.64	.286	1.11	.373	.496	.869	7.87	4.03	10.75	1.95	17.72
Jimenez, U 		6	9	125.1	4.81	68	67	14	1.52	.400	0.96	.353	.385	.737	8.33	5.53	8.11	1.51	18.40
Kelly, J 		6	4	96.1	4.20	48	45	8	1.35	.600	1.72	.332	.361	.693	6.17	3.92	8.22	1.57	16.40
Maness, S 		6	4	80.1	2.91	29	26	7	1.10	.600	1.92	.288	.380	.668	6.16	1.23	8.63	5.00	13.62
Matzek, T 		6	11	117.2	4.05	53	53	9	1.39	.353	1.27	.335	.414	.749	6.96	3.37	9.18	2.07	14.99
Mejia, J 		6	6	93.2	3.65	41	38	9	1.48	.500	1.38	.345	.378	.723	9.42	3.94	9.42	2.39	16.55
Milone, T 		6	4	118.0	4.19	63	55	16	1.40	.600	0.79	.328	.435	.763	5.72	2.82	9.76	2.03	16.31
Minor, M 		6	12	145.1	4.77	77	77	21	1.44	.333	0.97	.341	.458	.798	7.43	2.72	10.22	2.73	16.68
Morales, F 		6	9	142.1	5.37	90	85	24	1.62	.400	0.99	.371	.488	.859	6.32	4.11	10.50	1.54	17.07
Morton, C 		6	12	157.1	3.72	76	65	9	1.27	.333	1.87	.332	.349	.682	7.21	3.26	8.18	2.21	15.92
