Westbrook, J 		13	11	174.2	3.97	85	77	12	1.39	.542	2.13	.338	.391	.729	5.46	2.68	9.84	2.04	15.33
Wilson, C 		13	10	202.1	3.83	102	86	19	1.34	.565	1.31	.323	.361	.684	7.70	4.05	8.05	1.90	17.01
Arroyo, B 		12	10	202.0	3.74	86	84	26	1.21	.545	0.89	.301	.421	.721	5.75	1.56	9.31	3.69	14.64
Capuano, C 		12	12	198.1	3.72	91	82	25	1.22	.500	0.89	.305	.410	.715	7.35	2.45	8.53	3.00	15.01
Chen, W 		12	11	192.2	4.02	97	86	29	1.26	.522	0.75	.305	.424	.729	7.19	2.66	8.69	2.70	16.28
Correia, K 		12	11	171.0	4.21	89	80	20	1.30	.522	1.52	.315	.418	.733	4.68	2.42	9.26	1.93	15.00
Dempster, R 		12	8	173.0	3.38	71	65	19	1.20	.600	1.08	.294	.384	.677	7.96	2.71	8.06	2.94	15.89
Diamond, S 		12	9	173.0	3.54	76	68	17	1.24	.571	1.66	.308	.423	.731	4.68	1.61	9.57	2.90	14.57
Floyd, G 		12	11	168.0	4.29	84	80	22	1.36	.522	1.16	.337	.418	.755	7.71	3.38	8.89	2.29	16.42
Haren, D 		12	13	176.2	4.33	95	85	28	1.29	.480	0.93	.312	.463	.775	7.23	1.94	9.68	3.74	16.13
Holland, D 		12	7	175.1	4.67	100	91	32	1.22	.632	0.93	.299	.446	.745	7.44	2.67	8.32	2.79	15.72
McDonald, J 		12	8	171.0	4.21	85	80	21	1.26	.600	0.88	.311	.404	.715	7.95	3.63	7.74	2.19	16.39
Nolasco, R 		12	13	191.0	4.48	100	95	18	1.37	.480	1.14	.331	.423	.755	5.89	2.21	10.08	2.66	15.56
Nova, I 		12	8	170.1	5.02	100	95	28	1.47	.600	1.12	.349	.511	.860	8.08	2.96	10.25	2.73	15.80
Rodriguez, W 		12	13	205.2	3.76	99	86	21	1.27	.480	1.23	.304	.391	.695	6.08	2.45	8.97	2.48	15.58
Zimmermann, J 		12	8	195.2	2.94	69	64	18	1.17	.600	1.03	.297	.388	.686	7.04	1.98	8.56	3.56	15.79
Beavan, B 		11	11	152.1	4.43	76	75	23	1.26	.500	0.69	.317	.475	.792	3.96	1.42	9.93	2.79	15.12
Buchholz, C 		11	8	189.1	4.56	104	96	25	1.33	.579	1.26	.330	.426	.757	6.13	3.04	8.89	2.02	15.32
Chen, B 		11	14	191.2	5.07	114	108	33	1.37	.440	0.59	.328	.486	.813	6.57	2.21	10.10	2.98	16.66
Cobb, A 		11	9	136.1	4.03	67	61	11	1.25	.550	2.05	.316	.374	.690	7.00	2.64	8.58	2.65	15.91
Doubront, F 		11	10	161.0	4.86	95	87	24	1.45	.524	1.12	.337	.438	.775	9.34	3.97	9.06	2.35	17.81
Halladay, R 		11	8	156.1	4.49	78	78	18	1.22	.579	1.03	.306	.407	.713	7.60	2.07	8.92	3.67	15.28
Harrell, L 		11	11	193.2	3.76	90	81	13	1.36	.500	1.98	.322	.363	.685	6.51	3.62	8.60	1.79	16.46
Kendrick, K 		11	12	159.1	3.90	76	69	20	1.27	.478	1.18	.315	.416	.731	6.55	2.77	8.70	2.37	15.76
Masterson, J 		11	15	206.1	4.93	122	113	18	1.45	.423	1.86	.348	.388	.736	6.94	3.84	9.25	1.81	16.60
Minor, M 		11	10	179.1	4.12	88	82	26	1.15	.524	0.69	.294	.407	.702	7.28	2.81	7.58	2.59	15.96
Moore, M 		11	11	177.1	3.81	85	75	18	1.35	.500	0.69	.326	.380	.706	8.88	4.11	8.02	2.16	17.05
